sessionKey,serviceName,packetMethod,packetUriSender,packetResponseCode,packetResponseTime
2590,ts-basic-service,POST,192.168.224.29,500,24
2590,ts-ticketinfo-service,POST,192.168.224.1,500,44
2591,ts-station-service,GET,192.168.224.70,200,6
2591,ts-station-service,GET,192.168.224.70,404,6
2591,ts-basic-service,POST,192.168.224.29,500,37
2591,ts-ticketinfo-service,POST,192.168.224.1,500,55
2592,ts-station-service,GET,192.168.224.70,200,6
2592,ts-station-service,GET,192.168.224.70,404,4
2592,ts-basic-service,POST,192.168.224.29,500,37
2592,ts-ticketinfo-service,POST,192.168.224.1,500,56
2593,ts-station-service,GET,192.168.224.70,200,7
2593,ts-station-service,GET,192.168.224.70,404,6
2593,ts-basic-service,POST,192.168.224.29,500,40
2593,ts-ticketinfo-service,POST,192.168.224.1,500,61
2594,ts-station-service,GET,192.168.224.70,200,6
2594,ts-station-service,GET,192.168.224.70,404,6
2594,ts-basic-service,POST,192.168.224.29,500,42
2594,ts-ticketinfo-service,POST,192.168.224.1,500,64
2595,ts-station-service,GET,192.168.224.70,200,6
2595,ts-station-service,GET,192.168.224.70,404,5
2595,ts-basic-service,POST,192.168.224.29,500,42
2595,ts-ticketinfo-service,POST,192.168.224.1,500,63
2596,ts-station-service,GET,192.168.224.70,200,6
2596,ts-station-service,GET,192.168.224.70,404,5
2596,ts-basic-service,POST,192.168.224.29,500,38
2596,ts-ticketinfo-service,POST,192.168.224.1,500,59
2597,ts-station-service,GET,192.168.224.70,200,6
2597,ts-station-service,GET,192.168.224.70,404,6
2597,ts-basic-service,POST,192.168.224.29,500,40
2597,ts-ticketinfo-service,POST,192.168.224.1,500,62
2598,ts-station-service,GET,192.168.224.70,404,6
2598,ts-basic-service,POST,192.168.224.29,500,26
2598,ts-ticketinfo-service,POST,192.168.224.1,500,48
2599,ts-station-service,GET,192.168.224.70,200,6
2599,ts-station-service,GET,192.168.224.70,200,6
2599,ts-train-service,GET,192.168.224.70,200,7
2599,ts-route-service,GET,192.168.224.70,200,7
2599,ts-price-service,GET,192.168.224.70,404,7
2599,ts-basic-service,POST,192.168.224.29,500,96
2599,ts-ticketinfo-service,POST,192.168.224.1,500,118
2600,ts-station-service,GET,192.168.224.70,200,6
2600,ts-station-service,GET,192.168.224.70,200,5
2600,ts-train-service,GET,192.168.224.70,200,7
2600,ts-route-service,GET,192.168.224.70,200,7
2600,ts-price-service,GET,192.168.224.70,404,8
2600,ts-basic-service,POST,192.168.224.29,500,94
2600,ts-ticketinfo-service,POST,192.168.224.1,500,115
2601,ts-station-service,GET,192.168.224.70,200,7
2601,ts-station-service,GET,192.168.224.70,200,4
2601,ts-train-service,GET,192.168.224.70,200,6
2601,ts-route-service,GET,192.168.224.70,200,5
2601,ts-price-service,GET,192.168.224.70,404,6
2601,ts-basic-service,POST,192.168.224.29,500,83
2601,ts-ticketinfo-service,POST,192.168.224.1,500,101
2602,ts-station-service,GET,192.168.224.70,200,5
2602,ts-station-service,GET,192.168.224.70,200,5
2602,ts-train-service,GET,192.168.224.70,200,6
2602,ts-route-service,GET,192.168.224.70,200,6
2602,ts-price-service,GET,192.168.224.70,404,6
2602,ts-basic-service,POST,192.168.224.29,500,80
2602,ts-ticketinfo-service,POST,192.168.224.1,500,97
2603,ts-station-service,GET,192.168.224.70,200,5
2603,ts-station-service,GET,192.168.224.70,200,13
2603,ts-train-service,GET,192.168.224.70,200,8
2603,ts-route-service,GET,192.168.224.70,200,5
2603,ts-price-service,GET,192.168.224.70,404,5
2603,ts-basic-service,POST,192.168.224.29,500,88
2603,ts-ticketinfo-service,POST,192.168.224.1,500,107
2604,ts-station-service,GET,192.168.224.70,200,6
2604,ts-station-service,GET,192.168.224.70,200,6
2604,ts-station-service,GET,192.168.224.70,200,6
2604,ts-station-service,GET,192.168.224.70,200,5
2604,ts-train-service,GET,192.168.224.70,200,8
2604,ts-route-service,GET,192.168.224.70,200,6
2604,ts-price-service,GET,192.168.224.70,200,9
2604,ts-basic-service,POST,192.168.224.29,200,112
2604,ts-ticketinfo-service,POST,192.168.224.1,200,128
2605,ts-station-service,GET,192.168.224.70,200,6
2605,ts-station-service,GET,192.168.224.70,200,6
2605,ts-train-service,GET,192.168.224.70,200,7
2605,ts-route-service,GET,192.168.224.70,200,7
2605,ts-price-service,GET,192.168.224.70,404,7
2605,ts-basic-service,POST,192.168.224.29,500,91
2605,ts-ticketinfo-service,POST,192.168.224.1,500,113
2606,ts-station-service,GET,192.168.224.70,404,5
2606,ts-basic-service,POST,192.168.224.29,500,23
2606,ts-ticketinfo-service,POST,192.168.224.1,500,45
2607,ts-station-service,GET,192.168.224.70,200,6
2607,ts-station-service,GET,192.168.224.70,404,7
2607,ts-basic-service,POST,192.168.224.29,500,39
2607,ts-ticketinfo-service,POST,192.168.224.1,500,61
2608,ts-station-service,GET,192.168.224.70,200,6
2608,ts-basic-service,GET,192.168.224.29,200,22
2608,ts-ticketinfo-service,GET,192.168.224.1,200,42
2609,ts-ticketinfo-service,GET,192.168.224.1,405,31
2610,ts-ticketinfo-service,GET,192.168.224.1,200,8
2611,ts-ticketinfo-service,GET,192.168.224.1,403,12
2612,ts-ticketinfo-service,GET,192.168.224.1,403,9
2613,ts-ticketinfo-service,GET,192.168.224.1,403,8
2614,ts-ticketinfo-service,GET,192.168.224.1,403,7
2615,ts-ticketinfo-service,GET,192.168.224.1,403,8
2616,ts-ticketinfo-service,GET,192.168.224.1,403,9
2617,ts-ticketinfo-service,GET,192.168.224.1,403,8
2618,ts-ticketinfo-service,GET,192.168.224.1,403,8
2619,ts-ticketinfo-service,GET,192.168.224.1,403,8
2620,ts-ticketinfo-service,GET,192.168.224.1,403,7
2621,ts-ticketinfo-service,GET,192.168.224.1,403,8
2622,ts-ticketinfo-service,GET,192.168.224.1,403,13
2623,ts-ticketinfo-service,GET,192.168.224.1,403,7
2624,ts-ticketinfo-service,GET,192.168.224.1,403,7
2625,ts-ticketinfo-service,GET,192.168.224.1,403,7
2626,ts-ticketinfo-service,GET,192.168.224.1,403,6
2627,ts-ticketinfo-service,GET,192.168.224.1,403,7
2628,ts-ticketinfo-service,GET,192.168.224.1,403,6
2629,ts-ticketinfo-service,GET,192.168.224.1,403,8
2630,ts-ticketinfo-service,GET,192.168.224.1,403,7
2631,ts-ticketinfo-service,GET,192.168.224.1,500,9
2632,ts-ticketinfo-service,PUT,192.168.224.1,500,6
2633,ts-ticketinfo-service,POST,192.168.224.1,500,8
2634,ts-ticketinfo-service,DELETE,192.168.224.1,500,7
2635,ts-ticketinfo-service,PATCH,192.168.224.1,0,0
2636,ts-ticketinfo-service,HEAD,192.168.224.1,500,11
2638,ts-ticketinfo-service,GET,192.168.224.1,200,15
2639,ts-ticketinfo-service,GET,192.168.224.1,200,5
2640,ts-ticketinfo-service,GET,192.168.224.1,403,7
2641,ts-ticketinfo-service,GET,192.168.224.1,403,8
2642,ts-ticketinfo-service,GET,192.168.224.1,403,7
2643,ts-ticketinfo-service,GET,192.168.224.1,403,8
2644,ts-ticketinfo-service,GET,192.168.224.1,200,10
2645,ts-ticketinfo-service,GET,192.168.224.1,200,5
2646,ts-ticketinfo-service,GET,192.168.224.1,403,7
2647,ts-ticketinfo-service,GET,192.168.224.1,403,7
2648,ts-ticketinfo-service,GET,192.168.224.1,403,7
2649,ts-ticketinfo-service,GET,192.168.224.1,403,7
2650,ts-ticketinfo-service,POST,192.168.224.1,403,8
2651,ts-ticketinfo-service,POST,192.168.224.1,405,7
2652,ts-ticketinfo-service,GET,192.168.224.1,403,6
2653,ts-ticketinfo-service,GET,192.168.224.1,403,7
2654,ts-ticketinfo-service,GET,192.168.224.1,403,6
2655,ts-ticketinfo-service,GET,192.168.224.1,403,5
2656,ts-ticketinfo-service,GET,192.168.224.1,403,7
2657,ts-ticketinfo-service,GET,192.168.224.1,403,6
2658,ts-ticketinfo-service,GET,192.168.224.1,403,6
2659,ts-ticketinfo-service,GET,192.168.224.1,403,6
2660,ts-consign-price-service,POST,192.168.224.1,400,196
2661,ts-consign-price-service,POST,192.168.224.1,400,17
2662,ts-consign-price-service,POST,192.168.224.1,400,13
2663,ts-consign-price-service,POST,192.168.224.1,400,14
2664,ts-consign-price-service,POST,192.168.224.1,400,11
2665,ts-consign-price-service,POST,192.168.224.1,400,12
2666,ts-consign-price-service,POST,192.168.224.1,400,13
2667,ts-consign-price-service,POST,192.168.224.1,500,40
2668,ts-consign-price-service,POST,192.168.224.1,500,18
2669,ts-consign-price-service,POST,192.168.224.1,500,16
2670,ts-consign-price-service,POST,192.168.224.1,500,15
2671,ts-consign-price-service,POST,192.168.224.1,400,13
2672,ts-consign-price-service,POST,192.168.224.1,400,10
2673,ts-consign-price-service,POST,192.168.224.1,400,11
2674,ts-consign-price-service,POST,192.168.224.1,400,11
2675,ts-consign-price-service,POST,192.168.224.1,500,16
2676,ts-consign-price-service,GET,192.168.224.1,200,23
2677,ts-consign-price-service,GET,192.168.224.1,200,11
2678,ts-consign-price-service,GET,192.168.224.1,500,23
2679,ts-consign-price-service,GET,192.168.224.1,404,16
2680,ts-consign-price-service,GET,192.168.224.1,404,13
2681,ts-consign-price-service,GET,192.168.224.1,405,13
2682,ts-consign-price-service,GET,192.168.224.1,200,8
2683,ts-consign-price-service,GET,192.168.224.1,403,11
2684,ts-consign-price-service,GET,192.168.224.1,403,9
2685,ts-consign-price-service,GET,192.168.224.1,403,9
2686,ts-consign-price-service,GET,192.168.224.1,403,9
2687,ts-consign-price-service,GET,192.168.224.1,403,9
2688,ts-consign-price-service,GET,192.168.224.1,403,9
2689,ts-consign-price-service,GET,192.168.224.1,403,9
2690,ts-consign-price-service,GET,192.168.224.1,403,8
2691,ts-consign-price-service,GET,192.168.224.1,403,9
2692,ts-consign-price-service,GET,192.168.224.1,403,9
2693,ts-consign-price-service,GET,192.168.224.1,403,8
2694,ts-consign-price-service,GET,192.168.224.1,403,9
2695,ts-consign-price-service,GET,192.168.224.1,403,8
2696,ts-consign-price-service,GET,192.168.224.1,403,7
2697,ts-consign-price-service,GET,192.168.224.1,403,8
2698,ts-consign-price-service,GET,192.168.224.1,403,8
2699,ts-consign-price-service,GET,192.168.224.1,403,8
2700,ts-consign-price-service,GET,192.168.224.1,403,8
2701,ts-consign-price-service,GET,192.168.224.1,403,8
2702,ts-consign-price-service,GET,192.168.224.1,403,8
2703,ts-consign-price-service,GET,192.168.224.1,500,17
2704,ts-consign-price-service,PUT,192.168.224.1,500,8
2705,ts-consign-price-service,POST,192.168.224.1,500,8
2706,ts-consign-price-service,DELETE,192.168.224.1,500,8
2707,ts-consign-price-service,PATCH,192.168.224.1,0,0
2708,ts-consign-price-service,HEAD,192.168.224.1,500,10
2710,ts-consign-price-service,GET,192.168.224.1,200,17
2711,ts-consign-price-service,GET,192.168.224.1,200,6
2712,ts-consign-price-service,GET,192.168.224.1,403,7
2713,ts-consign-price-service,GET,192.168.224.1,403,8
2714,ts-consign-price-service,GET,192.168.224.1,403,7
2715,ts-consign-price-service,GET,192.168.224.1,403,7
2716,ts-consign-price-service,GET,192.168.224.1,200,9
2717,ts-consign-price-service,GET,192.168.224.1,200,4
2718,ts-consign-price-service,GET,192.168.224.1,403,7
2719,ts-consign-price-service,GET,192.168.224.1,403,8
2720,ts-consign-price-service,GET,192.168.224.1,403,8
2721,ts-consign-price-service,GET,192.168.224.1,403,7
2722,ts-consign-price-service,POST,192.168.224.1,403,8
2723,ts-consign-price-service,POST,192.168.224.1,405,9
2724,ts-consign-price-service,GET,192.168.224.1,403,8
2725,ts-consign-price-service,GET,192.168.224.1,403,9
2726,ts-consign-price-service,GET,192.168.224.1,403,7
2727,ts-consign-price-service,GET,192.168.224.1,403,7
2728,ts-consign-price-service,GET,192.168.224.1,403,8
2729,ts-consign-price-service,GET,192.168.224.1,403,8
2730,ts-consign-price-service,GET,192.168.224.1,403,7
2731,ts-consign-price-service,GET,192.168.224.1,403,8
2732,ts-consign-service,PUT,192.168.224.1,400,243
2733,ts-consign-service,PUT,192.168.224.1,400,17
2734,ts-consign-service,PUT,192.168.224.1,400,12
2735,ts-consign-service,PUT,192.168.224.1,400,12
2736,ts-consign-service,PUT,192.168.224.1,400,10
2737,ts-consign-service,PUT,192.168.224.1,400,13
2738,ts-consign-service,PUT,192.168.224.1,400,12
2739,ts-consign-service,PUT,192.168.224.1,400,11
2740,ts-consign-service,PUT,192.168.224.1,400,11
2741,ts-consign-service,PUT,192.168.224.1,400,9
2742,ts-consign-service,PUT,192.168.224.1,400,9
2743,ts-consign-service,PUT,192.168.224.1,400,9
2744,ts-consign-service,PUT,192.168.224.1,400,10
2745,ts-consign-service,PUT,192.168.224.1,400,11
2746,ts-consign-service,PUT,192.168.224.1,400,11
2747,ts-consign-service,PUT,192.168.224.1,400,11
2748,ts-consign-service,PUT,192.168.224.1,400,13
2749,ts-consign-service,PUT,192.168.224.1,400,11
2750,ts-consign-service,PUT,192.168.224.1,400,11
2751,ts-consign-service,PUT,192.168.224.1,400,11
2752,ts-consign-service,PUT,192.168.224.1,400,11
2753,ts-consign-service,PUT,192.168.224.1,400,11
2754,ts-consign-service,PUT,192.168.224.1,400,8
2755,ts-consign-service,PUT,192.168.224.1,400,9
2756,ts-consign-service,PUT,192.168.224.1,400,8
2757,ts-consign-service,PUT,192.168.224.1,400,10
2758,ts-consign-service,PUT,192.168.224.1,400,9
2759,ts-consign-service,PUT,192.168.224.1,400,10
2760,ts-consign-service,PUT,192.168.224.1,400,9
2761,ts-consign-service,PUT,192.168.224.1,400,8
2762,ts-consign-service,PUT,192.168.224.1,400,8
2763,ts-consign-service,PUT,192.168.224.1,400,9
2764,ts-consign-service,PUT,192.168.224.1,400,7
2765,ts-consign-service,PUT,192.168.224.1,400,7
2766,ts-consign-service,PUT,192.168.224.1,400,7
2767,ts-consign-service,PUT,192.168.224.1,400,9
2768,ts-consign-service,PUT,192.168.224.1,400,11
2769,ts-consign-service,PUT,192.168.224.1,400,8
2770,ts-consign-service,PUT,192.168.224.1,400,9
2771,ts-consign-service,PUT,192.168.224.1,400,9
2772,ts-consign-service,PUT,192.168.224.1,400,9
2773,ts-consign-service,PUT,192.168.224.1,400,9
2774,ts-consign-service,PUT,192.168.224.1,400,11
2775,ts-consign-service,PUT,192.168.224.1,400,8
2776,ts-consign-service,PUT,192.168.224.1,400,8
2777,ts-consign-service,PUT,192.168.224.1,400,9
2778,ts-consign-service,PUT,192.168.224.1,400,9
2779,ts-consign-service,PUT,192.168.224.1,400,8
2780,ts-consign-service,PUT,192.168.224.1,400,8
2781,ts-consign-service,PUT,192.168.224.1,400,8
2782,ts-consign-service,PUT,192.168.224.1,400,8
2783,ts-consign-service,PUT,192.168.224.1,400,10
2784,ts-consign-service,PUT,192.168.224.1,400,8
2785,ts-consign-service,PUT,192.168.224.1,400,8
2786,ts-consign-service,PUT,192.168.224.1,400,8
2787,ts-consign-service,PUT,192.168.224.1,400,7
2788,ts-consign-service,POST,192.168.224.1,400,9
2789,ts-consign-service,POST,192.168.224.1,400,7
2790,ts-consign-service,POST,192.168.224.1,400,9
2791,ts-consign-service,POST,192.168.224.1,400,9
2792,ts-consign-service,POST,192.168.224.1,400,7
2793,ts-consign-service,POST,192.168.224.1,400,8
2794,ts-consign-service,POST,192.168.224.1,400,8
2795,ts-consign-service,POST,192.168.224.1,400,12
2796,ts-consign-service,POST,192.168.224.1,400,9
2797,ts-consign-service,POST,192.168.224.1,400,7
2798,ts-consign-service,POST,192.168.224.1,400,7
2799,ts-consign-service,POST,192.168.224.1,400,6
2800,ts-consign-service,POST,192.168.224.1,400,7
2801,ts-consign-service,POST,192.168.224.1,400,7
2802,ts-consign-service,POST,192.168.224.1,400,7
2803,ts-consign-service,POST,192.168.224.1,400,7
2804,ts-consign-service,POST,192.168.224.1,400,6
2805,ts-consign-service,POST,192.168.224.1,400,7
2806,ts-consign-service,POST,192.168.224.1,400,7
2807,ts-consign-service,POST,192.168.224.1,400,9
2808,ts-consign-service,POST,192.168.224.1,400,8
2809,ts-consign-service,POST,192.168.224.1,400,8
2810,ts-consign-service,POST,192.168.224.1,400,8
2811,ts-consign-service,POST,192.168.224.1,400,8
2812,ts-consign-service,POST,192.168.224.1,400,7
2813,ts-consign-service,POST,192.168.224.1,400,7
2814,ts-consign-service,POST,192.168.224.1,400,7
2815,ts-consign-service,POST,192.168.224.1,400,8
2816,ts-consign-service,POST,192.168.224.1,400,8
2817,ts-consign-service,POST,192.168.224.1,400,10
2818,ts-consign-service,POST,192.168.224.1,400,8
2819,ts-consign-service,POST,192.168.224.1,400,7
2820,ts-consign-service,POST,192.168.224.1,400,8
2821,ts-consign-service,POST,192.168.224.1,400,7
2822,ts-consign-service,POST,192.168.224.1,400,6
2823,ts-consign-service,POST,192.168.224.1,400,7
2824,ts-consign-service,POST,192.168.224.1,400,7
2825,ts-consign-service,POST,192.168.224.1,400,8
2826,ts-consign-service,POST,192.168.224.1,400,7
2827,ts-consign-service,POST,192.168.224.1,400,8
2828,ts-consign-service,POST,192.168.224.1,400,8
2829,ts-consign-service,POST,192.168.224.1,400,8
2830,ts-consign-service,POST,192.168.224.1,400,8
2831,ts-consign-service,POST,192.168.224.1,400,9
2832,ts-consign-service,POST,192.168.224.1,400,9
2833,ts-consign-service,POST,192.168.224.1,400,9
2834,ts-consign-service,POST,192.168.224.1,400,7
2835,ts-consign-service,POST,192.168.224.1,400,8
2836,ts-consign-service,POST,192.168.224.1,400,8
2837,ts-consign-service,POST,192.168.224.1,400,8
2838,ts-consign-service,POST,192.168.224.1,400,7
2839,ts-consign-service,POST,192.168.224.1,400,9
2840,ts-consign-service,POST,192.168.224.1,400,8
2841,ts-consign-service,POST,192.168.224.1,400,7
2842,ts-consign-service,POST,192.168.224.1,400,7
2843,ts-consign-service,POST,192.168.224.1,400,8
2844,ts-consign-service,GET,192.168.224.1,500,34
2845,ts-consign-service,GET,192.168.224.1,200,63
2846,ts-consign-service,GET,192.168.224.1,500,10
2847,ts-consign-service,GET,192.168.224.1,200,9
2848,ts-consign-service,GET,192.168.224.1,200,7
2849,ts-consign-service,GET,192.168.224.1,405,12
2850,ts-consign-service,GET,192.168.224.1,200,7
2851,ts-consign-service,GET,192.168.224.1,403,11
2852,ts-consign-service,GET,192.168.224.1,403,8
2853,ts-consign-service,GET,192.168.224.1,403,7
2854,ts-consign-service,GET,192.168.224.1,403,7
2855,ts-consign-service,GET,192.168.224.1,403,8
2856,ts-consign-service,GET,192.168.224.1,403,8
2857,ts-consign-service,GET,192.168.224.1,403,8
2858,ts-consign-service,GET,192.168.224.1,403,8
2859,ts-consign-service,GET,192.168.224.1,403,11
2860,ts-consign-service,GET,192.168.224.1,403,8
2861,ts-consign-service,GET,192.168.224.1,403,9
2862,ts-consign-service,GET,192.168.224.1,403,8
2863,ts-consign-service,GET,192.168.224.1,403,9
2864,ts-consign-service,GET,192.168.224.1,403,8
2865,ts-consign-service,GET,192.168.224.1,403,6
2866,ts-consign-service,GET,192.168.224.1,403,7
2867,ts-consign-service,GET,192.168.224.1,403,5
2868,ts-consign-service,GET,192.168.224.1,403,5
2869,ts-consign-service,GET,192.168.224.1,403,6
2870,ts-consign-service,GET,192.168.224.1,403,6
2871,ts-consign-service,GET,192.168.224.1,500,5
2872,ts-consign-service,PUT,192.168.224.1,500,6
2873,ts-consign-service,POST,192.168.224.1,500,5
2874,ts-consign-service,DELETE,192.168.224.1,500,7
2875,ts-consign-service,PATCH,192.168.224.1,0,0
2876,ts-consign-service,HEAD,192.168.224.1,500,7
2878,ts-consign-service,GET,192.168.224.1,200,19
2879,ts-consign-service,GET,192.168.224.1,200,5
2880,ts-consign-service,GET,192.168.224.1,403,7
2881,ts-consign-service,GET,192.168.224.1,403,7
2882,ts-consign-service,GET,192.168.224.1,403,10
2883,ts-consign-service,GET,192.168.224.1,403,5
2884,ts-consign-service,GET,192.168.224.1,200,9
2885,ts-consign-service,GET,192.168.224.1,200,5
2886,ts-consign-service,GET,192.168.224.1,403,6
2887,ts-consign-service,GET,192.168.224.1,403,7
2888,ts-consign-service,GET,192.168.224.1,403,5
2889,ts-consign-service,GET,192.168.224.1,403,7
2890,ts-consign-service,POST,192.168.224.1,403,6
2891,ts-consign-service,POST,192.168.224.1,405,6
2892,ts-consign-service,GET,192.168.224.1,403,6
2893,ts-consign-service,GET,192.168.224.1,403,5
2894,ts-consign-service,GET,192.168.224.1,403,7
2895,ts-consign-service,GET,192.168.224.1,403,5
2896,ts-consign-service,GET,192.168.224.1,403,6
2897,ts-consign-service,GET,192.168.224.1,403,5
2898,ts-consign-service,GET,192.168.224.1,403,6
2899,ts-consign-service,GET,192.168.224.1,403,7
3143,ts-order-other-service,DELETE,192.168.224.17,500,15
3143,ts-admin-order-service,DELETE,192.168.224.1,500,82
3144,ts-admin-order-service,DELETE,192.168.224.1,404,22
3145,ts-admin-order-service,DELETE,192.168.224.1,404,16
3146,ts-admin-order-service,DELETE,192.168.224.1,405,12
3147,ts-admin-order-service,GET,192.168.224.1,200,12
3148,ts-admin-order-service,GET,192.168.224.1,403,12
3149,ts-admin-order-service,GET,192.168.224.1,403,9
3150,ts-admin-order-service,GET,192.168.224.1,403,9
3151,ts-admin-order-service,GET,192.168.224.1,403,8
3152,ts-admin-order-service,GET,192.168.224.1,403,9
3153,ts-admin-order-service,GET,192.168.224.1,403,8
3154,ts-admin-order-service,GET,192.168.224.1,403,8
3155,ts-admin-order-service,GET,192.168.224.1,403,8
3156,ts-admin-order-service,GET,192.168.224.1,403,8
3157,ts-admin-order-service,GET,192.168.224.1,403,8
3158,ts-admin-order-service,GET,192.168.224.1,403,9
3160,ts-admin-order-service,GET,192.168.224.1,403,7
3161,ts-admin-order-service,GET,192.168.224.1,403,8
3162,ts-admin-order-service,GET,192.168.224.1,403,7
3163,ts-admin-order-service,GET,192.168.224.1,403,7
3164,ts-admin-order-service,GET,192.168.224.1,403,9
3165,ts-admin-order-service,GET,192.168.224.1,403,7
3166,ts-admin-order-service,GET,192.168.224.1,403,9
3167,ts-admin-order-service,GET,192.168.224.1,403,8
3168,ts-admin-order-service,GET,192.168.224.1,500,7
3169,ts-admin-order-service,PUT,192.168.224.1,500,20
3170,ts-admin-order-service,POST,192.168.224.1,500,7
3171,ts-admin-order-service,DELETE,192.168.224.1,500,9
3172,ts-admin-order-service,PATCH,192.168.224.1,0,0
3173,ts-admin-order-service,HEAD,192.168.224.1,500,8
3175,ts-admin-order-service,GET,192.168.224.1,200,19
3176,ts-admin-order-service,GET,192.168.224.1,200,6
3177,ts-admin-order-service,GET,192.168.224.1,403,7
3179,ts-admin-order-service,GET,192.168.224.1,403,8
3180,ts-admin-order-service,GET,192.168.224.1,403,8
3181,ts-admin-order-service,GET,192.168.224.1,200,10
3182,ts-admin-order-service,GET,192.168.224.1,200,6
3183,ts-admin-order-service,GET,192.168.224.1,403,7
3184,ts-admin-order-service,GET,192.168.224.1,403,6
3185,ts-admin-order-service,GET,192.168.224.1,403,7
3186,ts-admin-order-service,GET,192.168.224.1,403,6
3187,ts-admin-order-service,POST,192.168.224.1,403,10
3188,ts-admin-order-service,POST,192.168.224.1,405,8
3189,ts-admin-order-service,GET,192.168.224.1,403,8
3190,ts-admin-order-service,GET,192.168.224.1,403,11
3191,ts-admin-order-service,GET,192.168.224.1,403,6
3192,ts-admin-order-service,GET,192.168.224.1,403,7
3193,ts-admin-order-service,GET,192.168.224.1,403,7
3194,ts-admin-order-service,GET,192.168.224.1,403,7
3195,ts-admin-order-service,GET,192.168.224.1,403,6
3197,ts-route-service,GET,192.168.224.45,200,10
3197,ts-admin-route-service,GET,192.168.224.1,200,234
3198,ts-route-service,POST,192.168.224.45,500,10
3198,ts-admin-route-service,POST,192.168.224.1,500,63
3199,ts-route-service,POST,192.168.224.45,500,9
3199,ts-admin-route-service,POST,192.168.224.1,500,41
3200,ts-route-service,POST,192.168.224.45,500,10
3200,ts-admin-route-service,POST,192.168.224.1,500,35
3201,ts-route-service,POST,192.168.224.45,500,9
3201,ts-admin-route-service,POST,192.168.224.1,500,36
3202,ts-route-service,POST,192.168.224.45,500,8
3202,ts-admin-route-service,POST,192.168.224.1,500,32
3203,ts-route-service,POST,192.168.224.45,500,9
3203,ts-admin-route-service,POST,192.168.224.1,500,29
3204,ts-route-service,POST,192.168.224.45,500,9
3204,ts-admin-route-service,POST,192.168.224.1,500,31
3205,ts-route-service,POST,192.168.224.45,500,8
3205,ts-admin-route-service,POST,192.168.224.1,500,31
3206,ts-route-service,POST,192.168.224.45,500,8
3206,ts-admin-route-service,POST,192.168.224.1,500,29
3207,ts-route-service,POST,192.168.224.45,500,8
3207,ts-admin-route-service,POST,192.168.224.1,500,29
3208,ts-route-service,POST,192.168.224.45,500,8
3208,ts-admin-route-service,POST,192.168.224.1,500,28
3209,ts-route-service,POST,192.168.224.45,500,8
3209,ts-admin-route-service,POST,192.168.224.1,500,28
3210,ts-route-service,POST,192.168.224.45,500,12
3210,ts-admin-route-service,POST,192.168.224.1,500,41
3211,ts-route-service,POST,192.168.224.45,500,8
3211,ts-admin-route-service,POST,192.168.224.1,500,27
3212,ts-route-service,POST,192.168.224.45,500,10
3212,ts-admin-route-service,POST,192.168.224.1,500,31
3213,ts-route-service,POST,192.168.224.45,500,11
3213,ts-admin-route-service,POST,192.168.224.1,500,35
3214,ts-route-service,DELETE,192.168.224.45,200,10
3214,ts-admin-route-service,DELETE,192.168.224.1,200,29
3215,ts-admin-route-service,DELETE,192.168.224.1,405,30
3216,ts-admin-route-service,GET,192.168.224.1,200,9
3217,ts-admin-route-service,GET,192.168.224.1,403,14
3218,ts-admin-route-service,GET,192.168.224.1,403,9
3219,ts-admin-route-service,GET,192.168.224.1,403,10
3220,ts-admin-route-service,GET,192.168.224.1,403,9
3221,ts-admin-route-service,GET,192.168.224.1,403,7
3222,ts-admin-route-service,GET,192.168.224.1,403,7
3223,ts-admin-route-service,GET,192.168.224.1,403,8
3224,ts-admin-route-service,GET,192.168.224.1,403,8
3225,ts-admin-route-service,GET,192.168.224.1,403,8
3226,ts-admin-route-service,GET,192.168.224.1,403,8
3227,ts-admin-route-service,GET,192.168.224.1,403,7
3228,ts-admin-route-service,GET,192.168.224.1,403,8
3229,ts-admin-route-service,GET,192.168.224.1,403,8
3230,ts-admin-route-service,GET,192.168.224.1,403,7
3231,ts-admin-route-service,GET,192.168.224.1,403,7
3232,ts-admin-route-service,GET,192.168.224.1,403,7
3233,ts-admin-route-service,GET,192.168.224.1,403,7
3234,ts-admin-route-service,GET,192.168.224.1,403,6
3235,ts-admin-route-service,GET,192.168.224.1,403,7
3236,ts-admin-route-service,GET,192.168.224.1,403,7
3237,ts-admin-route-service,GET,192.168.224.1,500,15
3238,ts-admin-route-service,PUT,192.168.224.1,500,7
3239,ts-admin-route-service,POST,192.168.224.1,500,6
3240,ts-admin-route-service,DELETE,192.168.224.1,500,8
3241,ts-admin-route-service,PATCH,192.168.224.1,0,0
3242,ts-admin-route-service,HEAD,192.168.224.1,500,10
3244,ts-admin-route-service,GET,192.168.224.1,200,13
3245,ts-admin-route-service,GET,192.168.224.1,200,6
3246,ts-admin-route-service,GET,192.168.224.1,403,7
3247,ts-admin-route-service,GET,192.168.224.1,403,8
3248,ts-admin-route-service,GET,192.168.224.1,403,7
3249,ts-admin-route-service,GET,192.168.224.1,403,7
3250,ts-admin-route-service,GET,192.168.224.1,200,11
3251,ts-admin-route-service,GET,192.168.224.1,200,6
3252,ts-admin-route-service,GET,192.168.224.1,403,6
3253,ts-admin-route-service,GET,192.168.224.1,403,8
3254,ts-admin-route-service,GET,192.168.224.1,403,7
3255,ts-admin-route-service,GET,192.168.224.1,403,8
3256,ts-admin-route-service,POST,192.168.224.1,403,8
3257,ts-admin-route-service,POST,192.168.224.1,405,7
